year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2015,Argenton 132_11kV,12-Oct-14,MW,11.02491,10.29366,9.31571,10.16057,10.22013,9.2327,8.94679,8.36662,8.22136,8.10685,7.76869,7.48845,7.59868,7.43176,7.31322,7.25747,7.05131,7.10303,7.2145,7.40768,7.33497,7.29203,7.34754,7.38263,7.52871,7.56248,7.62563,7.89024,8.23699,8.4337,8.74181,9.12227,9.26222,9.55979,9.84881,10.05261,10.48339,10.51077,10.61903,10.74859,10.89059,10.86001,10.7407,10.57071,10.53248,10.71101,10.81186,10.8019,10.59569,10.55229,10.79375,10.81921,10.70693,10.80773,11.0233,11.45152,11.36777,11.3798,11.52945,11.64624,11.51505,11.50155,11.62928,11.82216,11.85344,11.80586,11.71683,11.68543,11.6902,11.90086,12.09487,11.95098,11.76987,11.78462,11.66938,11.61404,11.77567,12.21718,12.07915,11.80641,11.40373,11.17723,11.152,11.02882,10.86022,10.61089,11.64206,11.57619,10.73859,9.93833,10.76574,10.71013,10.99143,11.14306,10.28098,9.98255
2015,Argenton 132_11kV,13-Oct-14,MW,11.49904,10.96838,10.20456,11.20197,11.09306,10.03241,9.69891,9.45103,8.97597,8.50665,8.38271,8.25441,8.03999,7.95841,7.9279,7.95555,7.66454,8.18527,8.49601,8.56368,8.80273,8.89657,9.37974,10.83658,11.89297,12.44892,12.93907,13.78117,14.5358,15.30592,15.99016,16.14673,15.92287,15.81857,16.04859,16.17417,15.97457,16.10771,16.59247,16.75768,17.03988,17.28963,17.66391,18.0097,18.43138,17.94556,17.92712,18.16325,18.05873,17.80912,17.46735,18.53383,18.71829,17.88504,17.73483,17.85509,18.14655,18.46476,18.00914,18.14365,17.79283,17.10536,16.39976,16.21455,16.04739,16.45605,16.74759,16.7461,16.14989,15.95204,16.05147,15.93862,15.51181,15.06956,15.6572,15.73948,15.44427,15.23822,14.62864,14.07051,13.86869,13.45786,13.41908,13.22879,13.1394,12.82053,12.46948,12.1899,13.27709,13.4201,13.10609,12.40187,11.87116,11.25392,11.53767,12.04686
2015,Argenton 132_11kV,14-Oct-14,MW,14.13111,13.91047,13.14323,13.19196,13.50607,12.90694,12.31508,12.14614,11.81051,11.04869,10.3165,9.9619,9.54239,9.15954,8.97356,8.82095,8.6282,8.3938,8.79197,8.85278,9.52652,9.48743,10.12982,10.88985,12.37891,12.89484,13.61407,14.51498,14.9615,15.89148,16.54902,16.78548,16.652,16.9318,16.704,16.60157,16.68937,17.10724,17.05723,17.07515,16.93556,16.72502,17.18989,17.15282,17.21158,16.92374,16.84586,16.79315,16.54397,16.77238,16.836,16.73581,16.87039,16.69772,16.30661,16.37803,16.08046,15.95804,15.34966,15.91379,15.3877,15.16457,14.81211,14.94189,14.38348,14.52865,14.65194,14.24897,14.50845,14.74361,14.99569,15.00768,14.87004,14.66117,14.67383,14.6775,14.75011,15.27774,14.84695,14.8248,14.56827,14.23562,13.91364,13.60526,13.34855,12.97352,12.61216,12.30566,13.43274,13.76405,13.57584,13.2132,13.28035,12.50729,12.68006,13.01291
2015,Argenton 132_11kV,15-Oct-14,MW,14.99104,14.44084,13.87874,14.07837,14.26786,13.19931,13.03798,14.65735,11.39794,11.92573,11.25153,10.55265,10.24845,10.00905,10.14309,9.89273,9.95796,10.02476,10.18669,10.32147,10.82883,10.95985,11.13919,12.27374,13.33231,14.46844,15.44019,16.07378,16.81976,17.62863,18.59038,18.73148,18.56532,18.82112,18.96995,19.07333,19.19025,19.04571,19.33547,19.05313,18.95149,18.77906,18.5984,18.56796,18.77548,18.38594,18.20957,18.25206,17.99305,17.49077,17.7708,17.6681,18.20425,18.0507,18.08845,17.96604,17.86101,17.795,17.53808,17.33401,16.51154,15.98707,15.69151,15.98971,16.09927,16.01467,16.45454,16.46216,16.58943,16.65349,16.68111,15.73889,14.96129,14.95854,15.11977,14.97044,14.8215,15.70429,15.57603,15.61606,15.35108,14.93604,14.51388,14.1917,14.22357,14.02304,13.51163,13.18947,14.13749,14.47232,14.32654,13.43156,12.89021,12.28221,12.28167,12.51401
2015,Argenton 132_11kV,16-Oct-14,MW,14.55241,14.30671,13.94589,14.35744,14.71764,14.18678,13.8489,13.99291,13.43962,12.40653,11.81625,11.17882,10.81677,9.96753,9.83547,9.75457,9.80942,9.7044,9.94213,10.34639,10.69902,11.0301,11.62692,12.42058,13.6863,14.71459,15.77946,16.34125,16.88866,17.26773,17.59877,17.98686,17.26957,17.37452,17.24868,17.22332,16.68795,16.47091,16.02914,15.74476,15.68946,15.65614,15.81338,15.68859,15.76344,15.80464,15.41913,15.20511,15.34328,15.0547,15.18045,15.18332,15.17972,15.39145,14.95614,15.03079,14.9165,14.84049,14.79228,14.83206,14.8707,14.87566,14.52558,14.67728,14.46097,14.28879,13.96538,14.2237,14.09859,14.41713,14.74251,14.1437,13.85766,13.78664,13.9343,13.78812,13.73133,14.28405,14.22165,14.19892,13.83106,13.78706,13.52346,13.01002,12.79454,12.2774,11.84978,11.84271,13.10345,13.26236,13.28068,12.78141,12.45309,11.83923,11.86193,12.18113
2015,Argenton 132_11kV,17-Oct-14,MW,14.30181,14.0697,13.41374,13.24733,13.674,13.32619,12.84359,12.96648,12.33075,11.46755,10.99029,10.51739,10.12525,9.75839,9.42435,9.15392,8.84798,9.02729,9.31006,9.56993,9.9092,10.45054,10.88003,11.82649,12.86824,13.76404,14.70379,14.86514,15.37357,15.75989,16.46804,16.50221,16.11328,15.50005,15.43139,15.4583,15.80708,16.00088,15.66464,15.29394,15.37966,14.95316,14.99055,15.1483,15.45264,15.92013,14.94055,14.67695,14.63629,15.13171,15.08407,15.24943,14.96174,14.33403,14.58536,14.34683,13.93229,14.096,13.89066,13.59362,13.26966,13.17294,13.42657,13.4649,13.20959,13.61604,13.62034,13.8579,13.6614,13.46788,13.54761,13.0548,12.95236,13.05884,12.70586,12.72669,12.72647,13.62085,13.50445,12.92987,13.15776,12.79815,12.35707,12.34421,11.93889,11.88306,11.63069,11.61214,12.64916,13.13496,13.34757,12.81927,12.48766,11.66475,11.82754,12.47711
2015,Argenton 132_11kV,18-Oct-14,MW,14.26294,13.87768,13.1573,13.40158,13.57095,12.96114,12.45355,11.69017,11.22669,11.56819,11.03459,10.55366,10.05198,9.48478,9.2061,8.87472,8.71591,8.38937,8.49248,8.45633,8.81437,8.88832,9.02459,9.10217,9.41766,9.89932,10.42377,11.1224,11.57543,12.10266,12.63259,12.86047,13.29732,13.43794,13.86687,13.61812,13.47104,13.31464,13.80432,13.88639,13.90551,13.73589,13.48557,13.31049,12.81268,13.22597,12.86266,12.69099,11.48078,10.77256,10.70395,10.83703,10.78154,10.63908,10.36167,10.12134,10.1842,9.97723,9.72759,9.51465,9.42187,9.52726,9.76369,9.97615,9.9698,10.11403,10.36849,10.18998,9.99096,10.11263,10.11967,10.12547,10.03403,10.09217,10.02988,10.20416,10.33828,11.0214,11.28455,11.15997,10.88655,10.67771,10.62746,10.48455,10.17452,9.86432,10.8243,11.02696,10.19544,9.73389,10.49389,10.31548,10.58787,10.86264,10.05514,9.60066
2015,Argenton 132_11kV,19-Oct-14,MW,11.53636,10.7021,9.68801,10.51953,10.60481,9.63177,9.30832,8.77388,8.75649,8.64092,8.18564,7.81914,7.61722,7.54284,7.36694,7.32118,7.38687,7.42934,7.58489,7.59138,7.67124,7.6929,7.56965,7.55742,7.7766,7.98639,8.3013,8.63783,8.9219,9.28783,9.32678,9.61707,10.04655,10.2703,10.49386,10.65993,10.68296,10.83157,10.89564,10.84855,10.81994,10.62494,10.53638,10.34824,10.19754,10.02672,9.82689,9.78986,9.66045,9.83869,9.80338,9.56847,9.67593,9.84369,9.79198,9.78968,9.85096,9.95998,9.90707,9.98962,9.93239,10.05289,10.05584,10.52662,10.56202,10.50166,10.35087,10.20856,10.4929,10.7307,10.75101,10.86797,10.95171,10.76229,10.73169,10.76228,10.81227,11.42286,11.49022,11.44006,11.28237,11.09803,10.82794,10.64721,10.52349,10.25014,11.03439,10.96655,10.31965,9.79911,10.4417,10.14871,10.50877,10.63618,9.84707,9.55876
2015,Argenton 132_11kV,20-Oct-14,MW,11.55645,11.00709,10.28868,11.08493,11.18669,10.18118,9.87048,9.83236,9.24076,9.02789,8.57401,8.36847,8.19175,8.06085,7.94529,7.73012,8.06473,8.16656,8.50464,8.74409,9.13694,9.53237,10.1799,11.13583,12.10395,12.55936,13.42269,13.9356,14.49717,15.37886,15.66268,15.97834,15.83077,16.06986,16.13751,16.53261,16.37778,15.90795,16.05897,15.87544,15.71899,15.91298,15.32344,16.1127,16.3119,15.86246,15.78799,16.01339,15.63344,15.40659,15.67688,15.19704,15.26237,15.17391,15.07764,14.94415,14.67943,14.91109,15.0455,15.09537,15.01761,14.97721,15.0284,15.24605,14.91875,14.65152,14.83765,14.9915,15.18693,15.27207,15.13222,14.69267,14.45747,14.39725,14.50322,14.57836,14.44825,14.48279,14.02172,14.05425,13.60018,13.55412,13.19093,13.08428,12.71783,11.98351,12.06684,11.38062,12.65125,13.05114,12.63578,12.04695,11.96652,11.37653,11.53598,11.95769
2015,Argenton 132_11kV,21-Oct-14,MW,13.81489,13.62148,12.83627,12.90381,13.29991,12.8143,12.30831,12.45721,11.90647,11.07072,10.47413,9.95902,9.5838,9.02403,8.82285,8.49337,8.27732,8.3064,8.23119,8.40497,9.35998,9.81895,10.49622,11.45074,12.31922,12.81965,13.55412,14.08559,14.51735,15.04589,15.65047,16.18815,16.07665,16.40421,16.4561,16.13092,16.2939,16.35747,16.30379,16.22083,15.94255,16.3488,16.66213,16.44247,16.44073,16.62373,16.45688,16.67298,16.53671,16.52839,16.41856,16.09974,16.17383,16.1285,16.21772,16.2569,16.24833,16.28189,16.11467,16.1785,15.88354,15.31564,15.22132,14.67105,14.74326,14.9694,14.91247,15.00844,14.71125,15.03865,15.17825,14.98691,14.53938,14.26727,14.07635,14.17765,14.05392,14.68081,14.66658,14.3118,14.34946,14.24587,13.91402,13.78248,13.43928,12.941,12.58597,12.17694,13.57823,13.97083,13.91678,13.15793,12.91797,12.24664,12.17534,12.38831
2015,Argenton 132_11kV,22-Oct-14,MW,14.42673,13.97453,13.53655,13.84949,13.96499,13.14512,12.54627,12.76211,12.5021,11.72212,11.13135,10.49891,10.05507,9.52028,9.21858,8.96594,8.90618,8.77452,8.59188,8.96285,9.73802,9.83327,10.41821,11.45309,12.43278,13.16055,13.92627,14.52627,15.80824,16.54967,16.65394,16.50567,16.11937,16.0744,15.78546,15.95151,15.81181,16.14896,16.1496,15.9303,15.40302,15.28952,15.32458,15.6637,15.51318,15.55304,15.69037,15.43221,15.31614,15.19597,15.26755,15.3254,15.18738,15.24008,15.04245,14.84763,14.87922,14.68247,14.86687,15.09305,15.04495,14.72672,14.71252,14.66271,14.76925,14.49103,14.52618,14.69776,14.51979,14.17494,14.42867,14.31124,13.7418,13.60967,13.68702,13.75608,13.6934,14.08794,14.15532,14.18061,13.60175,13.27814,13.10829,12.84638,12.49992,12.17253,12.08102,11.68249,12.74333,13.13742,12.82936,12.59042,12.24495,11.6053,11.60793,11.6944
2015,Argenton 132_11kV,23-Oct-14,MW,13.555,13.36664,12.60885,12.99034,13.21305,12.54057,12.0471,11.81871,11.71341,10.90125,10.36208,9.8957,9.48298,9.05084,8.7104,8.65567,8.65398,8.60745,8.71573,8.99307,9.49113,9.72696,10.18594,10.76631,12.00177,12.9262,13.76056,14.47672,15.36038,16.22155,16.44157,16.38898,15.87794,15.64329,15.84759,15.72169,15.4268,15.04189,15.34279,15.84868,16.36996,16.07913,16.36335,16.06471,16.1348,15.55385,15.99488,15.72712,15.65288,15.9349,16.31502,16.89176,17.14976,17.58365,17.53159,17.5852,17.71659,17.5656,17.43633,17.539,17.90495,17.79025,17.65875,17.4389,17.44769,17.8331,17.78326,17.7571,17.12757,16.91877,16.64332,15.79846,15.67679,15.6668,15.36011,15.20883,14.99536,15.5655,15.14254,14.69997,14.49575,14.28102,13.93752,13.46501,12.85947,12.2817,11.78548,11.86371,12.92603,12.9476,12.92419,12.40727,12.23667,11.6124,11.63122,11.96331
2015,Argenton 132_11kV,24-Oct-14,MW,13.81288,13.46003,12.82187,12.99553,13.24066,12.44108,11.67821,11.85796,11.33934,10.80122,10.20636,9.67165,9.2148,8.86938,8.55704,8.74719,8.67734,8.6456,8.76764,9.29537,9.54151,9.83705,10.44293,10.74285,11.71921,12.28342,12.64816,13.23126,14.09299,14.86631,15.58977,15.97332,15.64075,15.86507,15.38998,15.05583,15.43004,15.36815,16.04642,15.74149,15.02827,15.22837,15.04896,15.15206,16.28575,16.89205,17.34426,17.24703,17.01979,16.65978,15.91306,15.80374,15.96225,16.22355,16.23858,16.33824,16.26933,16.24623,16.29375,16.11711,16.28018,16.43449,16.40214,16.1032,16.44065,16.23452,16.5236,16.69916,16.70987,16.53898,16.17793,15.66449,15.22254,15.07452,14.95471,15.03259,14.85703,15.02856,14.89107,14.56469,14.43735,14.17078,13.66091,13.28117,12.79384,12.2956,12.36342,12.13529,13.26368,13.47589,13.33608,12.46249,12.38502,11.73448,11.93292,12.29837
2015,Argenton 132_11kV,25-Oct-14,MW,13.86771,13.5012,13.02145,13.09757,13.14331,12.43386,11.94093,11.24875,11.01114,10.99681,10.30596,9.8394,9.37874,9.08394,8.64982,8.64342,8.63079,8.58365,8.57852,8.70094,8.83632,8.93802,8.94271,9.14459,9.06291,9.45186,9.67991,10.66888,11.3333,11.74515,12.21369,12.77137,12.79367,13.49664,13.73936,14.10022,14.47182,14.58357,14.72626,15.08729,14.73961,14.59599,14.66504,14.42631,14.30554,14.53983,13.97754,13.80276,13.77511,14.26627,14.46419,14.39923,14.26142,14.24008,14.43661,14.44196,14.34281,14.23152,14.03725,14.37015,15.06886,14.57424,14.19227,14.02119,14.03219,14.50935,14.44537,14.23764,13.84619,13.50552,13.39723,12.82403,12.84,12.59859,12.36834,12.23719,12.1546,12.51285,12.34367,12.09128,12.12859,11.91908,11.64015,11.36014,11.07665,10.94166,11.54748,11.45514,10.53607,10.01406,10.77857,10.5436,10.66576,10.72547,9.99336,9.66097
2015,Argenton 132_11kV,26-Oct-14,MW,11.41736,10.7943,9.83852,10.55003,10.55407,9.47252,9.13355,8.5849,8.41166,8.31651,7.84937,7.7592,7.68895,7.51091,7.45745,7.2851,7.29656,7.3087,7.3244,7.42954,7.75198,7.73916,7.77997,7.75818,7.47886,7.58202,7.79434,7.96921,8.5893,8.85588,9.08007,9.29916,9.71294,10.05546,10.60997,10.84652,11.05449,11.16634,11.38833,11.65693,12.07357,12.15258,12.46965,12.77246,12.74076,13.09512,13.22346,13.70803,13.98443,13.94927,14.22626,14.52786,14.85047,14.98767,15.11544,15.74327,16.27651,16.69738,16.80548,17.0991,17.37347,17.54835,17.65278,17.64197,17.6893,17.49749,17.59063,17.02901,16.52416,16.37409,16.13042,15.69934,15.15992,14.47603,14.14424,13.70023,13.29364,13.50283,13.25196,13.08638,12.73751,12.33258,12.27814,11.95287,11.63801,11.31054,12.19392,12.14005,11.15722,10.62055,11.29518,11.13383,11.41996,11.44616,10.67415,10.3267
2015,Argenton 132_11kV,27-Oct-14,MW,12.38808,11.57297,10.707,11.32779,11.62112,10.71762,10.23886,9.85359,9.69692,8.84664,8.78579,8.73397,8.60341,8.50157,8.28305,8.28604,8.55303,8.6797,8.42489,8.88495,9.33563,9.62232,10.05626,10.86454,12.21661,12.96838,13.27231,13.91346,14.66987,14.93993,15.49355,16.17785,15.85785,15.71254,15.84391,16.44379,16.73789,17.21057,17.14003,17.26244,17.15599,17.33847,17.9536,18.22421,18.71262,18.89459,19.1658,19.31523,19.54113,19.99395,19.7624,20.39515,20.79707,20.99347,21.56269,21.56434,22.43576,22.75425,22.60451,22.41015,21.9075,21.81141,21.41797,21.42497,20.85061,19.88444,19.55123,19.94403,19.5389,19.85597,19.72252,19.36287,19.26998,18.9704,18.48552,18.0831,17.29005,17.38017,17.69599,17.41877,17.11857,16.58527,16.41021,16.20083,15.90011,15.38228,14.72468,14.05262,14.6008,14.70203,14.0927,13.47607,12.7746,12.04044,12.18887,12.34493
2015,Argenton 132_11kV,28-Oct-14,MW,14.48545,14.10234,13.20491,13.16572,13.3173,12.46213,11.92306,11.78981,11.30342,10.52743,9.96452,9.1625,9.44886,8.79025,8.71012,8.66487,8.59351,8.64525,8.74622,8.9272,9.52888,9.81404,10.18322,10.8458,11.83892,12.3944,13.13523,14.08438,14.73968,15.46424,15.62342,15.92641,15.6286,15.61396,15.9143,15.74602,15.7419,15.86248,15.97613,16.09447,16.40172,16.4418,16.68207,16.68965,16.81781,16.81246,16.93469,16.84237,16.98311,16.98782,17.28127,17.71914,17.44108,17.53194,17.85635,17.97395,18.21235,18.372,18.53199,18.3802,17.91964,18.18554,18.00589,17.9436,17.76328,17.50837,17.40157,17.25787,17.13095,17.08975,16.8053,16.65794,16.60603,16.74984,16.5017,16.07197,15.68323,15.96022,15.70166,15.4632,14.88197,14.56344,14.14203,13.72442,13.51963,13.06078,12.57337,12.44133,13.58982,13.6635,13.40103,12.85504,12.51365,11.71263,11.71387,12.16007
2015,Argenton 132_11kV,29-Oct-14,MW,14.15132,13.38605,12.93738,13.22481,13.51049,12.54679,11.52639,11.82959,11.47161,10.66691,10.09326,9.42482,9.15066,8.96359,8.43846,8.71996,8.68043,8.81333,8.85118,9.26878,9.77418,10.02373,10.30572,10.84631,11.72155,12.75912,13.17865,14.02398,14.4979,15.00873,15.54963,15.67739,14.89326,14.97122,15.15472,15.32855,15.09412,15.33221,15.48659,15.60161,15.45971,15.70521,15.85109,15.78478,15.99702,16.04209,16.48897,16.28903,15.91834,16.32,16.42346,16.39229,16.12351,15.8336,16.22832,16.11958,16.02378,16.03757,15.78714,16.01779,16.50463,16.2785,15.85023,16.22018,15.88166,15.55509,15.62485,15.34501,15.31406,15.32148,15.29779,14.92621,14.37403,14.06771,14.16394,14.22369,14.20455,14.593,14.40167,14.23772,14.00055,13.73567,13.39915,13.07028,12.46104,12.09624,12.08122,11.62039,12.83792,12.79969,12.97962,12.26638,11.83706,11.14354,11.11471,11.51794
2015,Argenton 132_11kV,30-Oct-14,MW,13.56702,13.19215,12.77644,13.1894,13.46429,12.47086,11.94385,11.76126,11.40471,10.66049,10.15845,9.67859,8.98046,8.65238,8.6724,8.80269,8.64668,8.73263,8.59076,9.17107,9.74515,10.17076,10.42995,10.92867,11.91355,12.90374,13.82057,14.23219,14.157,14.86261,15.36933,15.41053,15.18155,14.92583,15.26346,15.53938,15.66648,15.68012,15.87446,16.26863,16.50853,16.62083,16.92303,16.83797,17.23626,17.33911,17.61126,17.56198,17.46281,17.87791,18.00365,18.10774,18.30025,18.6904,18.77231,18.13528,17.58911,18.12631,18.05349,17.44053,17.84763,18.24138,17.88743,17.51977,17.35414,17.55958,17.47478,17.55287,16.96847,16.89696,17.08895,16.99658,16.55542,16.72971,16.41716,16.15746,15.84296,15.81857,15.77224,15.74938,15.09111,14.61442,14.38884,13.97241,13.58344,12.6057,12.54128,12.11021,13.11159,13.27379,13.01766,12.64382,12.07929,11.42939,11.52626,11.79694
2015,Argenton 132_11kV,31-Oct-14,MW,13.72584,13.48701,12.28044,12.67362,12.90907,12.26908,11.71894,11.78912,11.09953,10.178,9.71973,9.12157,8.88109,8.532,8.34192,8.65454,8.63498,8.74992,8.83251,9.15148,9.55947,9.70604,10.23414,10.59155,11.5462,12.28382,13.10711,13.89891,14.18976,14.70184,15.13846,15.18175,14.9528,14.9407,15.41882,15.76458,15.92968,16.32913,16.3038,16.81334,17.03395,17.51056,17.82593,18.0772,18.40502,18.97047,19.21058,19.21296,19.07868,19.42336,19.44625,19.92511,20.25323,20.7752,21.12768,21.21254,21.04952,21.71497,21.66792,21.31799,20.90206,21.41691,21.67186,21.36316,21.30807,21.23827,21.36124,21.03413,20.25139,19.58919,19.20938,18.20804,17.6618,17.73048,17.53593,17.07802,16.7926,16.91929,16.86974,16.89285,16.68966,16.37802,15.71854,15.17511,14.61058,14.29564,13.97116,13.57982,14.62655,14.62903,14.46783,13.81888,13.37061,12.58735,12.70644,12.99029
2015,Argenton 132_11kV,1-Nov-14,MW,14.7532,13.97845,13.56393,13.50024,13.5991,12.57386,12.10117,11.35938,10.9987,10.94966,10.31514,9.88849,9.73526,9.23151,9.07021,9.09635,8.85488,8.57347,8.53052,8.22283,8.56417,8.79109,8.87262,8.9115,9.12059,9.3908,9.64481,10.42389,11.2706,11.84552,12.23449,12.50428,13.00763,13.54474,14.22497,14.43166,14.46602,14.86519,15.16391,15.48473,15.46056,15.9046,15.99004,16.26257,16.91542,17.31957,17.5292,17.25696,17.22247,17.53257,18.0279,18.69415,18.66224,18.73642,18.73966,19.09982,19.76532,20.28846,20.09732,19.82113,20.15526,20.88533,21.25852,20.71958,21.53111,20.54104,20.15524,18.92467,19.12864,19.27309,19.46346,19.05658,18.55507,18.27171,17.87542,17.42066,16.53736,15.93933,15.46686,15.13872,14.87598,14.43483,14.28171,13.98627,13.56812,13.14605,13.60575,13.44683,12.20379,11.31453,11.81199,11.37672,11.36797,11.28262,10.38108,9.8564
2015,Argenton 132_11kV,2-Nov-14,MW,11.82428,10.91604,9.82782,10.80273,10.70247,9.46989,8.98029,8.58458,8.44945,8.24463,7.89556,7.74234,7.61997,7.54683,7.42008,7.33826,7.26158,7.36321,7.29442,7.36361,7.62024,7.60921,7.59052,7.55725,7.63869,7.64188,7.86736,7.9907,8.23781,8.42416,8.82832,9.14039,9.56106,9.84205,9.91112,9.91617,10.00175,10.16234,10.07348,10.30831,10.21145,10.36424,10.20344,10.10311,9.99694,10.12652,10.3378,10.15119,10.20194,10.4347,10.18012,10.07429,9.95872,10.06834,9.95038,9.947,9.98894,9.85374,9.69563,9.93169,9.98101,10.0503,10.1176,10.36615,10.43249,10.25256,10.33275,10.4249,10.8055,10.84412,10.91773,10.90721,10.6585,10.72588,10.63831,10.65642,10.62,11.03504,11.10653,11.25493,10.99382,10.88546,10.65171,10.42606,10.41846,10.17396,10.95502,11.09726,10.42653,9.85926,10.44739,10.50349,10.8378,10.90538,10.27371,9.93983
2015,Argenton 132_11kV,3-Nov-14,MW,11.82784,11.14886,10.07384,10.87701,11.24804,10.20968,9.49346,9.52118,9.25924,8.65529,8.20246,8.02834,8.07513,7.88301,8.1078,8.08074,7.99659,8.09526,8.26776,8.5102,8.93024,9.13021,9.49705,9.91031,10.96085,11.83104,12.56439,13.5403,14.03659,14.68686,14.92736,14.79945,14.77722,15.01625,15.05614,15.02703,15.12849,15.08753,15.68295,15.71202,15.82929,16.33826,16.13321,16.09763,16.22284,16.1398,16.02141,16.19205,16.21654,16.10624,16.14629,15.7404,15.9004,15.93066,15.90988,15.7454,15.75783,16.04391,15.45509,15.16231,15.09561,15.15188,15.18156,14.84644,14.65067,14.92408,15.05183,14.84267,14.72052,15.17203,15.19775,14.53775,14.77247,14.83269,14.63019,14.19271,13.55888,14.15966,14.54688,14.33487,13.73638,13.24668,13.2982,12.81874,12.68114,12.50532,12.16594,11.69834,12.93944,13.40417,12.91103,11.99167,12.22104,11.7165,11.73399,11.97546
2015,Argenton 132_11kV,4-Nov-14,MW,13.91999,13.42227,12.82848,12.88996,12.97625,12.08149,11.58472,11.74474,11.17936,10.81546,10.20439,9.77642,9.42206,8.99903,8.72405,8.73453,8.60676,8.56293,8.72193,9.05897,9.47525,9.76711,10.17976,10.59471,11.79751,12.8228,13.42418,13.75261,13.89194,14.86944,15.55813,15.37963,15.10244,15.76089,16.11648,15.79897,15.58979,15.71262,16.26844,16.2554,15.81965,15.62405,16.19078,16.3982,16.28714,16.77846,16.45507,16.47838,16.48235,16.65946,16.97147,16.79637,16.63317,16.80115,16.66533,16.43375,16.153,16.03476,15.66614,15.18641,15.52984,15.53905,15.34685,15.04791,14.9813,15.28817,14.96985,14.32317,14.21406,14.31318,14.35139,14.51343,13.57419,13.54039,13.52697,13.71346,13.50627,13.52578,13.68296,13.84165,13.58848,13.32693,13.0512,12.49881,12.33902,12.15283,12.11368,11.73238,12.68437,12.76566,12.91846,12.21424,12.04661,11.60942,11.58565,11.6769
2015,Argenton 132_11kV,5-Nov-14,MW,13.65848,13.63478,12.92229,12.73633,13.23705,12.52412,12.12702,12.09778,11.40263,10.49865,9.71072,9.31815,8.82861,8.92974,8.66802,8.37705,8.24382,8.466,8.55897,8.77572,9.10932,9.69954,10.30855,10.9131,12.01492,12.69555,13.34976,14.05842,14.75551,15.31294,15.6412,15.77862,15.63292,15.95837,16.30161,16.04082,16.22309,16.54444,16.7352,16.63461,16.28929,16.54016,16.90016,17.00654,16.98039,17.42975,17.58818,17.40305,17.35298,17.85146,18.11404,18.25344,18.23062,17.92791,17.82428,17.77897,18.27276,17.911,18.16698,18.2702,17.80741,16.63712,15.90955,16.44229,15.77,15.20768,15.11522,15.13805,15.56747,15.81502,15.88077,15.45583,15.37554,15.55099,15.16,14.74806,14.41631,14.68292,14.65199,14.04034,13.92573,13.42366,12.81717,12.71239,12.18484,11.98263,11.78246,11.48072,12.43782,12.44167,12.17628,11.86316,11.61445,11.05397,11.0277,11.232
2015,Argenton 132_11kV,6-Nov-14,MW,13.12649,12.63156,12.27161,12.59287,12.87696,12.14792,11.54605,11.46385,11.14256,10.53715,9.92165,9.45753,9.12629,8.54481,8.53772,8.42904,8.44669,8.25441,8.45406,8.91159,9.35098,9.90395,10.18279,10.75806,11.5191,12.31896,13.40206,14.01138,14.66444,14.9926,15.25366,15.74779,15.73179,15.73426,15.66331,15.90815,15.88639,15.97197,15.9307,15.55674,15.72526,15.3542,15.38075,15.77949,16.06721,16.27758,16.09731,15.69659,15.56265,15.98885,16.07952,15.90962,15.81533,15.45226,15.73879,15.65442,15.6591,15.35817,15.42365,15.32958,15.28609,15.12462,14.96365,14.88708,14.26359,13.78325,14.01447,14.55374,14.5578,14.53464,14.53719,14.54151,14.47309,14.53394,14.31633,14.01878,13.64178,13.62822,14.21775,14.17478,13.78509,13.54894,13.09968,12.75615,12.20645,12.23976,11.76308,11.47798,12.71461,13.03645,12.89874,12.25301,11.83841,11.01075,11.06957,11.30938
